scenario_name,scenario_category,request_id,security_level,risk_score,conf_score,has_qkd,proposed_algorithms,fallback_algorithms,response_time,feedback_success,feedback_latency,feedback_resource_usage,timestamp
Peak Attack Time with QKD,stress_test,exp-peak-qkd-007,high,0.88,0.85,True,"['ECC_521', 'PQC_KYBER', 'AES_256_GCM']",[],6.1362831592559814,True,18.990440294970917,0.43755120375361267,2025-10-20T16:40:41.901353
Limited Resources High Security,stress_test,exp-limited-high-008,high,0.75,0.8,False,"['AES_192', 'AES_256_GCM']",[],6.132511615753174,True,91.7413537850326,0.6756832768088179,2025-10-20T16:40:50.179061
High Latency Network,network_conditions,exp-highlatency-009,high,0.65,0.7,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.139333248138428,True,72.93507596393863,0.7297363609900613,2025-10-20T16:40:58.465946
Night Weekend High Risk,temporal,exp-night-weekend-010,high,0.7,0.75,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.118338346481323,True,17.70915824254687,0.49358234568090814,2025-10-20T16:41:06.707749
Ultra Security with QKD,quantum,exp-ultra-qkd-001,ultra,0.95,0.98,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.120423316955566,True,28.55564159289321,0.4447036770086467,2025-10-20T16:41:14.968257
High Security with QKD,quantum,exp-high-qkd-002,high,0.85,0.9,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.148565053939819,True,99.4842351797571,0.6384458802980415,2025-10-20T16:41:23.265541
Very High Security with PQC,post_quantum,exp-veryhigh-pqc-003,very_high,0.82,0.88,False,"['AES_192', 'AES_256_GCM']",[],6.128597259521484,True,89.03668162601167,0.40894596552237455,2025-10-20T16:41:31.541620
High Security Hybrid,hybrid,exp-high-hybrid-004,very_high,0.78,0.82,False,"['HYBRID_ECC_PQC', 'AES_256_GCM']",[],6.096600294113159,False,433.3736460929183,0.7070147396000965,2025-10-20T16:41:39.782320
Moderate Security Classical,classical,exp-moderate-classical-005,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.162276983261108,True,69.19300079758568,0.5071763410037645,2025-10-20T16:41:48.091494
Low Security Minimal,classical,exp-low-minimal-006,low,0.15,0.2,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.106749534606934,True,60.629603556901046,0.3993254457379355,2025-10-20T16:41:56.340623
Peak Attack Time with QKD,stress_test,exp-peak-qkd-007,high,0.88,0.85,True,"['ECC_521', 'PQC_KYBER', 'AES_256_GCM']",[],6.146800518035889,True,93.6391666703507,0.5711448234047191,2025-10-20T16:42:04.639461
Limited Resources High Security,stress_test,exp-limited-high-008,high,0.75,0.8,False,"['AES_192', 'AES_256_GCM']",[],6.131505012512207,True,68.82835374072546,0.32521606073906995,2025-10-20T16:42:12.915528
High Latency Network,network_conditions,exp-highlatency-009,high,0.65,0.7,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.138873100280762,True,10.02375501076417,0.5453999598774198,2025-10-20T16:42:21.206236
Night Weekend High Risk,temporal,exp-night-weekend-010,high,0.7,0.75,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.131343126296997,True,61.89413818097701,0.5668218248204434,2025-10-20T16:42:29.470516
Ultra Security with QKD,quantum,exp-ultra-qkd-001,ultra,0.95,0.98,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.1466052532196045,True,65.17838911789188,0.4341889860316409,2025-10-20T16:42:37.754074
High Security with QKD,quantum,exp-high-qkd-002,high,0.85,0.9,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.141409635543823,True,31.61002346569496,0.7491809634213854,2025-10-20T16:42:46.025818
Very High Security with PQC,post_quantum,exp-veryhigh-pqc-003,very_high,0.82,0.88,False,"['AES_192', 'AES_256_GCM']",[],6.140112638473511,True,73.11361343653255,0.5419490631931543,2025-10-20T16:42:54.311939
High Security Hybrid,hybrid,exp-high-hybrid-004,very_high,0.78,0.82,False,"['HYBRID_ECC_PQC', 'AES_256_GCM']",[],6.125304698944092,True,16.552484861941725,0.3562354603773526,2025-10-20T16:43:02.583914
Moderate Security Classical,classical,exp-moderate-classical-005,moderate,0.45,0.5,False,"['AES_192', 'AES_256_GCM']",[],6.158389568328857,False,413.9902592951179,0.5974290607413187,2025-10-20T16:43:10.887741
Low Security Minimal,classical,exp-low-minimal-006,low,0.15,0.2,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.153757095336914,True,93.74809208091591,0.47972881473959,2025-10-20T16:43:19.192683
Peak Attack Time with QKD,stress_test,exp-peak-qkd-007,high,0.88,0.85,True,"['ECC_521', 'PQC_KYBER', 'AES_256_GCM']",[],6.136502504348755,True,20.75795822093128,0.7190938806552238,2025-10-20T16:43:27.464965
Limited Resources High Security,stress_test,exp-limited-high-008,high,0.75,0.8,False,"['AES_192', 'AES_256_GCM']",[],6.153923034667969,True,22.26890780825783,0.5065684135638632,2025-10-20T16:43:35.763920
High Latency Network,network_conditions,exp-highlatency-009,high,0.65,0.7,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.13053035736084,True,64.94986399082883,0.43907578116815854,2025-10-20T16:43:44.041575
Night Weekend High Risk,temporal,exp-night-weekend-010,high,0.7,0.75,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.158325672149658,True,46.48055819588792,0.7560183793615611,2025-10-20T16:43:52.329641
Ultra Security with QKD,quantum,exp-ultra-qkd-001,ultra,0.95,0.98,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.155526399612427,False,286.84475079603556,0.7466887669107045,2025-10-20T16:44:00.633402
High Security with QKD,quantum,exp-high-qkd-002,high,0.85,0.9,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.150582313537598,True,32.47623071147582,0.3211367632919485,2025-10-20T16:44:08.936041
Very High Security with PQC,post_quantum,exp-veryhigh-pqc-003,very_high,0.82,0.88,False,"['AES_192', 'AES_256_GCM']",[],6.115807294845581,True,97.56444026125911,0.5385936212713192,2025-10-20T16:44:17.196161
High Security Hybrid,hybrid,exp-high-hybrid-004,very_high,0.78,0.82,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.133302688598633,True,63.10029767246692,0.7876924694941507,2025-10-20T16:44:25.475210
Moderate Security Classical,classical,exp-moderate-classical-005,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.1431639194488525,True,34.40856593905899,0.70291126397339,2025-10-20T16:44:33.738493
Low Security Minimal,classical,exp-low-minimal-006,low,0.15,0.2,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.137675762176514,True,40.95698538653189,0.6972218482468278,2025-10-20T16:44:42.026071
Peak Attack Time with QKD,stress_test,exp-peak-qkd-007,high,0.88,0.85,True,"['ECC_521', 'PQC_KYBER', 'AES_256_GCM']",[],6.150375843048096,True,67.96589547258814,0.41893883239183893,2025-10-20T16:44:50.312296
Limited Resources High Security,stress_test,exp-limited-high-008,high,0.75,0.8,False,"['AES_192', 'AES_256_GCM']",[],6.134020566940308,True,96.30212305304167,0.5185793018026403,2025-10-20T16:44:58.591526
High Latency Network,network_conditions,exp-highlatency-009,high,0.65,0.7,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.138847827911377,True,57.38417503755451,0.401720467203447,2025-10-20T16:45:06.876312
Night Weekend High Risk,temporal,exp-night-weekend-010,high,0.7,0.75,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.158072233200073,True,37.72667515816457,0.48589342433597854,2025-10-20T16:45:15.168702
Ultra Security with QKD,quantum,exp-ultra-qkd-001,ultra,0.95,0.98,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.14317512512207,True,91.57627581933149,0.5571027747803741,2025-10-20T16:45:23.460672
High Security with QKD,quantum,exp-high-qkd-002,high,0.85,0.9,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.144336938858032,True,43.9895466614125,0.5277260760047026,2025-10-20T16:45:31.736399
Very High Security with PQC,post_quantum,exp-veryhigh-pqc-003,very_high,0.82,0.88,False,"['AES_192', 'AES_256_GCM']",[],6.094785928726196,True,54.344431845568856,0.5334132130854239,2025-10-20T16:45:39.959096
High Security Hybrid,hybrid,exp-high-hybrid-004,very_high,0.78,0.82,False,"['HYBRID_ECC_PQC', 'AES_256_GCM']",[],6.1303486824035645,True,76.66432021409634,0.7997526450545365,2025-10-20T16:45:48.223579
Moderate Security Classical,classical,exp-moderate-classical-005,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.115079402923584,True,24.93561639251719,0.5690481029691524,2025-10-20T16:45:56.487637
Low Security Minimal,classical,exp-low-minimal-006,low,0.15,0.2,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.145926475524902,True,39.382139829879286,0.32036164488407226,2025-10-20T16:46:04.779768
Peak Attack Time with QKD,stress_test,exp-peak-qkd-007,high,0.88,0.85,True,"['ECC_521', 'PQC_KYBER', 'AES_256_GCM']",[],6.119801044464111,True,34.83822683364289,0.72909123055298,2025-10-20T16:46:13.005683
Limited Resources High Security,stress_test,exp-limited-high-008,high,0.75,0.8,False,"['AES_192', 'AES_256_GCM']",[],6.127490520477295,True,53.29436490578235,0.39985788646738496,2025-10-20T16:46:21.278204
High Latency Network,network_conditions,exp-highlatency-009,high,0.65,0.7,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.1628851890563965,True,29.35472773076546,0.7392608724181885,2025-10-20T16:46:29.590430
Night Weekend High Risk,temporal,exp-night-weekend-010,high,0.7,0.75,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.147396087646484,True,91.26033910570442,0.4613721687484403,2025-10-20T16:46:37.887808
Ultra Security with QKD,quantum,exp-ultra-qkd-001,ultra,0.95,0.98,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.150602579116821,True,19.30419874586927,0.7950958841392508,2025-10-20T16:46:46.166708
High Security with QKD,quantum,exp-high-qkd-002,high,0.85,0.9,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.149634838104248,True,39.22412854595808,0.3763338291126224,2025-10-20T16:46:54.468379
Very High Security with PQC,post_quantum,exp-veryhigh-pqc-003,very_high,0.82,0.88,False,"['PQC_DILITHIUM', 'AES_256_GCM']",[],6.143528699874878,True,46.78763216665711,0.6853915288507078,2025-10-20T16:47:02.742205
High Security Hybrid,hybrid,exp-high-hybrid-004,very_high,0.78,0.82,False,"['HYBRID_ECC_PQC', 'AES_256_GCM']",[],6.138238906860352,True,54.00231631972233,0.3831360558202926,2025-10-20T16:47:11.033092
Moderate Security Classical,classical,exp-moderate-classical-005,moderate,0.45,0.5,False,"['AES_192', 'AES_256_GCM']",[],6.14220666885376,True,96.02260290442733,0.4981928049028497,2025-10-20T16:47:19.316076
Low Security Minimal,classical,exp-low-minimal-006,low,0.15,0.2,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.155425786972046,True,63.91878586651426,0.5247798680117928,2025-10-20T16:47:27.604404
Peak Attack Time with QKD,stress_test,exp-peak-qkd-007,high,0.88,0.85,True,"['ECC_521', 'PQC_KYBER', 'AES_256_GCM']",[],6.132055759429932,True,88.96636046082487,0.577546876598696,2025-10-20T16:47:35.887100
Limited Resources High Security,stress_test,exp-limited-high-008,high,0.75,0.8,False,"['AES_192', 'AES_256_GCM']",[],6.116007566452026,True,95.46311830917018,0.7229130810168338,2025-10-20T16:47:44.149660
High Latency Network,network_conditions,exp-highlatency-009,high,0.65,0.7,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.1428492069244385,True,99.7523061632323,0.4944458710366306,2025-10-20T16:47:52.441177
Night Weekend High Risk,temporal,exp-night-weekend-010,high,0.7,0.75,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.145655155181885,True,75.45128609526364,0.6953278976395658,2025-10-20T16:48:00.735149
Ultra Security with QKD,quantum,exp-ultra-qkd-001,ultra,0.95,0.98,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.129186391830444,True,41.578490327746664,0.4663285394310239,2025-10-20T16:48:08.998493
High Security with QKD,quantum,exp-high-qkd-002,high,0.85,0.9,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.136582136154175,True,32.902379292319566,0.5147036527772761,2025-10-20T16:48:17.269036
Very High Security with PQC,post_quantum,exp-veryhigh-pqc-003,very_high,0.82,0.88,False,"['AES_192', 'AES_256_GCM']",[],6.145918130874634,True,88.99859995352048,0.34432128382219473,2025-10-20T16:48:25.561169
High Security Hybrid,hybrid,exp-high-hybrid-004,very_high,0.78,0.82,False,"['HYBRID_ECC_PQC', 'AES_256_GCM']",[],6.159371852874756,True,26.58570991091793,0.5014147651734537,2025-10-20T16:48:33.857466
Moderate Security Classical,classical,exp-moderate-classical-005,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.120306968688965,True,53.51202728195625,0.6552386913837803,2025-10-20T16:48:42.109515
Low Security Minimal,classical,exp-low-minimal-006,low,0.15,0.2,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.140666246414185,False,174.6172936762041,0.7500855562180184,2025-10-20T16:48:50.385973
Peak Attack Time with QKD,stress_test,exp-peak-qkd-007,high,0.88,0.85,True,"['ECC_521', 'PQC_KYBER', 'AES_256_GCM']",[],6.096382141113281,True,57.05134509116687,0.5091127752381228,2025-10-20T16:48:58.637620
Limited Resources High Security,stress_test,exp-limited-high-008,high,0.75,0.8,False,"['AES_192', 'AES_256_GCM']",[],6.14484977722168,False,247.4286890326363,0.5566833788340028,2025-10-20T16:49:06.927597
High Latency Network,network_conditions,exp-highlatency-009,high,0.65,0.7,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.141584634780884,True,11.831235602359357,0.40533697284356573,2025-10-20T16:49:15.213070
Night Weekend High Risk,temporal,exp-night-weekend-010,high,0.7,0.75,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.140489101409912,True,64.45330142218467,0.36134379612513495,2025-10-20T16:49:23.485171
Ultra Security with QKD,quantum,exp-ultra-qkd-001,ultra,0.95,0.98,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.160590648651123,True,51.89614257420304,0.7367483071081666,2025-10-20T16:49:31.780639
High Security with QKD,quantum,exp-high-qkd-002,high,0.85,0.9,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.139114856719971,True,44.09467278247848,0.40723560658489927,2025-10-20T16:49:40.065174
Very High Security with PQC,post_quantum,exp-veryhigh-pqc-003,very_high,0.82,0.88,False,"['AES_192', 'AES_256_GCM']",[],6.1456077098846436,True,76.66543825088107,0.5849571389850754,2025-10-20T16:49:48.345473
High Security Hybrid,hybrid,exp-high-hybrid-004,very_high,0.78,0.82,False,['AES_256_GCM'],[],6.137282133102417,True,62.23417024120074,0.7926228491256675,2025-10-20T16:49:56.626180
Moderate Security Classical,classical,exp-moderate-classical-005,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.125647068023682,True,89.42800057560274,0.3332171584143048,2025-10-20T16:50:04.892141
Low Security Minimal,classical,exp-low-minimal-006,low,0.15,0.2,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.1351072788238525,True,12.452491081678637,0.6196847600642089,2025-10-20T16:50:13.168641
Peak Attack Time with QKD,stress_test,exp-peak-qkd-007,high,0.88,0.85,True,"['ECC_521', 'PQC_KYBER', 'AES_256_GCM']",[],6.136434316635132,True,66.46849966668616,0.5405338713082001,2025-10-20T16:50:21.452184
Limited Resources High Security,stress_test,exp-limited-high-008,high,0.75,0.8,False,"['AES_192', 'AES_256_GCM']",[],6.147653341293335,True,46.253239488868196,0.5361184866431099,2025-10-20T16:50:29.745854
High Latency Network,network_conditions,exp-highlatency-009,high,0.65,0.7,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.162607669830322,True,56.31761749435004,0.4157685599130131,2025-10-20T16:50:38.057507
Night Weekend High Risk,temporal,exp-night-weekend-010,high,0.7,0.75,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.130727529525757,True,95.24558333563628,0.5368149491168155,2025-10-20T16:50:46.329768
Ultra Security with QKD,quantum,exp-ultra-qkd-001,ultra,0.95,0.98,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.147463321685791,True,72.91324941823322,0.32505272181915323,2025-10-20T16:50:58.715573
High Security with QKD,quantum,exp-high-qkd-002,high,0.85,0.9,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.132631063461304,True,71.37687366276454,0.7780959414343664,2025-10-20T16:51:06.993976
Very High Security with PQC,post_quantum,exp-veryhigh-pqc-003,very_high,0.82,0.88,False,"['AES_192', 'AES_256_GCM']",[],6.132921457290649,True,27.914051077920885,0.40165307380310405,2025-10-20T16:51:15.274139
High Security Hybrid,hybrid,exp-high-hybrid-004,very_high,0.78,0.82,False,"['HYBRID_ECC_PQC', 'AES_256_GCM']",[],6.143794536590576,True,86.0136658996617,0.6556771624764982,2025-10-20T16:51:23.567994
Moderate Security Classical,classical,exp-moderate-classical-005,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.168428897857666,True,13.806239146941063,0.5628529690292763,2025-10-20T16:51:31.875491
Low Security Minimal,classical,exp-low-minimal-006,low,0.15,0.2,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.12941312789917,True,64.97354655268092,0.31197633338191144,2025-10-20T16:51:40.137708
Peak Attack Time with QKD,stress_test,exp-peak-qkd-007,high,0.88,0.85,True,"['ECC_521', 'PQC_KYBER', 'AES_256_GCM']",[],6.14439582824707,True,22.450175431871667,0.5927310017273654,2025-10-20T16:51:48.430671
Limited Resources High Security,stress_test,exp-limited-high-008,high,0.75,0.8,False,"['AES_192', 'AES_256_GCM']",[],6.14679741859436,True,99.48090764536434,0.7236087573723532,2025-10-20T16:51:56.697900
High Latency Network,network_conditions,exp-highlatency-009,high,0.65,0.7,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.1577887535095215,True,62.36399674571686,0.7603870999673461,2025-10-20T16:52:05.004108
Night Weekend High Risk,temporal,exp-night-weekend-010,high,0.7,0.75,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.139453649520874,False,117.41803746393575,0.7050100210136258,2025-10-20T16:52:13.278603
Ultra Security with QKD,quantum,exp-ultra-qkd-001,ultra,0.95,0.98,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.134384632110596,True,62.30914112314307,0.4962500828773298,2025-10-20T16:52:21.547586
High Security with QKD,quantum,exp-high-qkd-002,high,0.85,0.9,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.1406238079071045,True,21.176123881610085,0.4808304225947541,2025-10-20T16:52:29.825767
Very High Security with PQC,post_quantum,exp-veryhigh-pqc-003,very_high,0.82,0.88,False,"['AES_192', 'AES_256_GCM']",[],6.10243558883667,True,61.73268467760957,0.6220421609853346,2025-10-20T16:52:38.062778
High Security Hybrid,hybrid,exp-high-hybrid-004,very_high,0.78,0.82,False,"['HYBRID_ECC_PQC', 'AES_256_GCM']",[],6.146802663803101,True,13.767739655201085,0.4095626587985232,2025-10-20T16:52:46.362346
Moderate Security Classical,classical,exp-moderate-classical-005,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.15881085395813,True,71.50253593316197,0.33295162881412393,2025-10-20T16:52:54.669269
Low Security Minimal,classical,exp-low-minimal-006,low,0.15,0.2,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.157670259475708,True,70.31423491895808,0.4614599000734801,2025-10-20T16:53:02.974417
Peak Attack Time with QKD,stress_test,exp-peak-qkd-007,high,0.88,0.85,True,"['ECC_521', 'PQC_KYBER', 'AES_256_GCM']",[],6.139218807220459,True,45.34943270915696,0.45911403467031847,2025-10-20T16:53:11.274012
Limited Resources High Security,stress_test,exp-limited-high-008,high,0.75,0.8,False,"['AES_192', 'AES_256_GCM']",[],6.152522802352905,True,21.98430882155688,0.6266659193295299,2025-10-20T16:53:19.537190
High Latency Network,network_conditions,exp-highlatency-009,high,0.65,0.7,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.146188259124756,True,67.89864141681619,0.700572207511612,2025-10-20T16:53:27.815989
Night Weekend High Risk,temporal,exp-night-weekend-010,high,0.7,0.75,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.143707990646362,True,38.575556844531526,0.6049801053960919,2025-10-20T16:53:36.113537
Ultra Security with QKD,quantum,exp-ultra-qkd-001,ultra,0.95,0.98,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.129927396774292,True,96.84052347358947,0.505387243417035,2025-10-20T16:53:44.380306
High Security with QKD,quantum,exp-high-qkd-002,high,0.85,0.9,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.14659857749939,True,57.36159548616764,0.3353260126130448,2025-10-20T16:53:52.685719
Very High Security with PQC,post_quantum,exp-veryhigh-pqc-003,very_high,0.82,0.88,False,"['AES_192', 'AES_256_GCM']",[],6.134029865264893,True,18.979968857843083,0.779544577239419,2025-10-20T16:54:00.963936
High Security Hybrid,hybrid,exp-high-hybrid-004,very_high,0.78,0.82,False,"['HYBRID_ECC_PQC', 'AES_256_GCM']",[],6.14021110534668,True,19.995745702165248,0.5420454914398722,2025-10-20T16:54:09.246692
Moderate Security Classical,classical,exp-moderate-classical-005,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.107720613479614,True,58.85509255720907,0.3824788476778264,2025-10-20T16:54:17.501381
Low Security Minimal,classical,exp-low-minimal-006,low,0.15,0.2,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.142798900604248,True,32.053748701861565,0.42720392207800845,2025-10-20T16:54:25.793163
Peak Attack Time with QKD,stress_test,exp-peak-qkd-007,high,0.88,0.85,True,"['ECC_521', 'PQC_KYBER', 'AES_256_GCM']",[],6.12731146812439,True,96.18416858712803,0.599848001555235,2025-10-20T16:54:34.054962
Limited Resources High Security,stress_test,exp-limited-high-008,high,0.75,0.8,False,"['AES_192', 'AES_256_GCM']",[],6.120967864990234,True,90.5715889345447,0.5509532449627932,2025-10-20T16:54:42.325450
High Latency Network,network_conditions,exp-highlatency-009,high,0.65,0.7,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.164452075958252,True,42.81530405379918,0.6070762573770634,2025-10-20T16:54:50.631775
Night Weekend High Risk,temporal,exp-night-weekend-010,high,0.7,0.75,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.168933153152466,True,56.97781160574853,0.5860114543960983,2025-10-20T16:54:58.949169
Ultra Security with QKD,quantum,exp-ultra-qkd-001,ultra,0.95,0.98,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.128094673156738,True,42.4312619347083,0.6585117701675398,2025-10-20T16:55:07.225382
High Security with QKD,quantum,exp-high-qkd-002,high,0.85,0.9,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.145938396453857,True,54.068770961991206,0.337469437167885,2025-10-20T16:55:15.521920
Very High Security with PQC,post_quantum,exp-veryhigh-pqc-003,very_high,0.82,0.88,False,"['AES_192', 'AES_256_GCM']",[],6.111773490905762,True,95.09651137441024,0.6366250340458106,2025-10-20T16:55:23.780175
High Security Hybrid,hybrid,exp-high-hybrid-004,very_high,0.78,0.82,False,"['HYBRID_ECC_PQC', 'AES_256_GCM']",[],6.144413232803345,True,60.7297873936792,0.6418350233958855,2025-10-20T16:55:32.071984
Moderate Security Classical,classical,exp-moderate-classical-005,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.101751327514648,True,30.595539244897264,0.628920617662206,2025-10-20T16:55:40.317573
Low Security Minimal,classical,exp-low-minimal-006,low,0.15,0.2,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.12625789642334,True,29.11018560955607,0.38077269802882774,2025-10-20T16:55:48.577966
Peak Attack Time with QKD,stress_test,exp-peak-qkd-007,high,0.88,0.85,True,"['ECC_521', 'PQC_KYBER', 'AES_256_GCM']",[],6.105842590332031,True,88.36475507445131,0.428615994306634,2025-10-20T16:55:56.831273
Limited Resources High Security,stress_test,exp-limited-high-008,high,0.75,0.8,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.145732641220093,False,407.45297509425393,0.6666620566287884,2025-10-20T16:56:05.125285
High Latency Network,network_conditions,exp-highlatency-009,high,0.65,0.7,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.12798285484314,True,61.72840571146592,0.3216628816579991,2025-10-20T16:56:13.400959
Night Weekend High Risk,temporal,exp-night-weekend-010,high,0.7,0.75,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.1310882568359375,True,24.65862504898101,0.37722156088041114,2025-10-20T16:56:21.682475
Ultra Security with QKD,quantum,exp-ultra-qkd-001,ultra,0.95,0.98,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.129312753677368,True,71.79467703640431,0.7476358103522482,2025-10-20T16:56:29.968905
High Security with QKD,quantum,exp-high-qkd-002,high,0.85,0.9,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.141336917877197,True,93.03558767635589,0.5480583327808417,2025-10-20T16:56:38.257385
Very High Security with PQC,post_quantum,exp-veryhigh-pqc-003,very_high,0.82,0.88,False,"['AES_192', 'AES_256_GCM']",[],6.114062547683716,True,59.63445843055087,0.7523774047089313,2025-10-20T16:56:46.510935
High Security Hybrid,hybrid,exp-high-hybrid-004,very_high,0.78,0.82,False,"['HYBRID_ECC_PQC', 'AES_256_GCM']",[],6.138855695724487,True,17.614519305923825,0.6905851676732044,2025-10-20T16:56:54.793060
Moderate Security Classical,classical,exp-moderate-classical-005,moderate,0.45,0.5,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.120954275131226,True,54.616992342939824,0.4424435077017329,2025-10-20T16:57:03.048134
Low Security Minimal,classical,exp-low-minimal-006,low,0.15,0.2,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.12805962562561,True,20.687832046616265,0.4571360037251064,2025-10-20T16:57:11.307902
Peak Attack Time with QKD,stress_test,exp-peak-qkd-007,high,0.88,0.85,True,"['ECC_521', 'PQC_KYBER', 'AES_256_GCM']",[],6.141655445098877,True,98.17620330995715,0.37036168888983456,2025-10-20T16:57:19.600773
Limited Resources High Security,stress_test,exp-limited-high-008,high,0.75,0.8,False,"['AES_192', 'AES_256_GCM']",[],6.145962953567505,True,85.1670775625052,0.5081463639690508,2025-10-20T16:57:27.884526
High Latency Network,network_conditions,exp-highlatency-009,high,0.65,0.7,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.15028977394104,True,98.14747915278184,0.7465073294290067,2025-10-20T16:57:36.181484
Night Weekend High Risk,temporal,exp-night-weekend-010,high,0.7,0.75,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.137983322143555,False,475.5075029253833,0.38260891494030014,2025-10-20T16:57:44.467372
Ultra Security with QKD,quantum,exp-ultra-qkd-001,ultra,0.95,0.98,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.142876625061035,True,57.4132117548054,0.5896213883614629,2025-10-20T16:57:52.747979
High Security with QKD,quantum,exp-high-qkd-002,high,0.85,0.9,True,"['QKD_MDI-QKD', 'PQC_KYBER', 'AES_256_GCM']",[],6.170050382614136,True,12.539780521332222,0.4645908225405048,2025-10-20T16:58:01.074634
